PremiseID,PremisesName,AltPremisesName,Customer,PremiseType,StreetNumber,StreetName,Suburb,State,Postcode,Latitude,Longitude,RatingReferenceNumber,RatingType,RatingScope,CertificateValidTo,EnergyStarRatingValue,EnergyGPStarRatingValueNoGP,EnergyGreenPowerPercent,EnergyGreenPower,WasteStarRatingValue,IEQStarRatingValue,GHGEmissionsScope123,GHGEmissionsScope123NoGP,GHGEmissionsScope123PerM2,GHGEmissionsScope123PerM2NoGP,EnergyIntensityByM2,EnergyIntensityByRoom,GHGEmissionsScope123PerRoom,GHGEmissionsScope123PerRoomNoGP,TotalEnergyUse,CarbonNeutral,CarbonNeutralExpiryDate,AAAStarRatingValue,DataCentre_PUE,HospitalPeerGroup,WaterStarRatingValue,WaterStarRatingValueNoRW,WaterRecycledPercent,WaterRecycled,WaterConsumption,WaterConsumptionWoRW,WaterConsumptionPerRoom,WaterConsumptionPerRoomNoRW,WaterIntensity,WaterIntensityNoRW,ThermalComfortScore,AirQualityScore,AcousticComfortScore,LightingScore,OfficeLayoutScore,RecycleRate,WasteIntensity
2394,2 & 4 Dawn Fraser Avenue,2 & 4 Dawn Fraser Avenue,DEXUS CPA Pty Limited as Trustee for DEXUS CPA Development Trust,Office,2 & 4,Dawn Fraser Avenue,SYDNEY OLYMPIC PARK,NSW,2127,-33.8467459,151.0707368,N48213,Energy,Base Building,2018-05-05 0:00:00,5,5,0,NO,NULL,NULL,2335152,2335152,75.84568114,75.84568114,344,NULL,NULL,NULL,10595916.52,NO,2018-05-05 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2394,2 & 4 Dawn Fraser Avenue,2 & 4 Dawn Fraser Avenue,Commonwealth Bank of Australia,Office,2 & 4,Dawn Fraser Avenue,SYDNEY OLYMPIC PARK,NSW,2127,-33.8467459,151.0707368,N49423,Energy,Tenancy,2018-11-08 0:00:00,5,5,0,NO,NULL,NULL,2143133,2143133,67.70903036,67.70903036,248,NULL,NULL,NULL,7855032.2,NO,2018-11-08 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2394,2 & 4 Dawn Fraser Avenue,2 & 4 Dawn Fraser Avenue,DEXUS CPA Pty Limited as Trustee for DEXUS CPA Development Trust,Office,2 & 4,Dawn Fraser Avenue,SYDNEY OLYMPIC PARK,NSW,2127,-33.8467459,151.0707368,N48213,Water,Base Building,2018-05-05 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-05-05 0:00:00,NULL,TBA,TBA,5.5,2,83,YES,6838.08,40224,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2401,,,3L Alliances Pty Ltd AFG 3 L Alliances Unit Trust,Office,350,Queen Street,MELBOURNE,VIC,3000,-37.81032284,144.9588783,N51707,Energy,Base Building,2019-03-29 0:00:00,3.5,3.5,0,NO,NULL,NULL,1829628,1829628,109.4628648,109.4628648,513,NULL,NULL,NULL,8582198.34,NO,2019-03-29 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2403,,,LAOF IV OCEAN PTY LTD,Office,414,George Street,BRISBANE CITY,QLD,4000,-27.46833693,153.0204554,N51056,Energy,Base Building,2018-12-17 0:00:00,4.5,4.5,0,NO,NULL,NULL,225129,225129,91.59031733,91.59031733,354,NULL,NULL,NULL,871465.32,NO,2018-12-17 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2403,,,LAOF IV OCEAN PTY LTD,Office,414,George Street,BRISBANE CITY,QLD,4000,-27.46833693,153.0204554,N51056,Water,Base Building,2018-12-17 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-17 0:00:00,NULL,TBA,TBA,3.5,3.5,0,NO,2499.9,2499.9,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2407,50 Pitt Street,50 Pitt Street,CBRE (V) PTY LIMITED,Office,50,Pitt Street,SYDNEY,NSW,2000,-33.86333346,151.2092854,N48647,Energy,Base Building,2018-06-06 0:00:00,4.5,4.5,0,NO,NULL,NULL,748356,748356,89.6567588,89.6567588,357,NULL,NULL,NULL,2982741.6,NO,2018-06-06 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2407,50 Pitt Street,50 Pitt Street,SHOPPING CENTRES AUSTRALASIA PROPERTY GROUP RE LIMITED,Office,50,Pitt Street,SYDNEY,NSW,2000,-33.86333346,151.2092854,N48731,Energy,Tenancy,2018-06-06 0:00:00,5.5,5.5,0,NO,NULL,NULL,31762,31762,52.98965632,52.98965632,192,NULL,NULL,NULL,115497.72,NO,2018-06-06 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2407,50 Pitt Street,50 Pitt Street,CBRE (V) PTY LIMITED,Office,50,Pitt Street,SYDNEY,NSW,2000,-33.86333346,151.2092854,N48647,Water,Base Building,2018-06-06 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-06-06 0:00:00,NULL,TBA,TBA,4,4,0,NO,4611.6,4611.6,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2408,The Atrium,"The Atrium, Level 3",CBRE Pty Ltd,Office,15,Lake Street,VARSITY LAKES,QLD,4227,-28.07732016,153.4141446,N49135,Energy,Tenancy,2018-10-31 0:00:00,4.5,4.5,0,NO,NULL,NULL,105312,105312,76.75801749,76.75801749,297,NULL,NULL,NULL,407659.68,NO,2018-10-31 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2417,No.1 Martin Place,No.1 Martin Place,Charter Hall Office Trust,Office,1,Martin Place,SYDNEY,NSW,2000,-33.86779085,151.2077486,N48223,Energy,Base Building,2018-04-20 0:00:00,3.5,3.5,0,NO,NULL,NULL,3987304,3987304,138.8627151,138.8627151,522,NULL,NULL,NULL,14994855.12,NO,2018-04-20 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2417,No.1 Martin Place,No.1 Martin Place,Charter Hall Office Trust,Office,1,Martin Place,SYDNEY,NSW,2000,-33.86779085,151.2077486,N48223,Water,Base Building,2018-04-20 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-04-20 0:00:00,NULL,TBA,TBA,2.5,2.5,0,NO,33119.7,33119.7,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2421,,,The Trustee for HCK Unit Trust,Office,26,Wharf Street,BRISBANE CITY,QLD,4000,-27.46536193,153.0296153,N51028,Energy,Base Building,2018-12-31 0:00:00,1.5,1.5,0,NO,NULL,NULL,202522,202522,149.9718602,149.9718602,580,NULL,NULL,NULL,783957.24,NO,2018-12-31 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2425,NULL,NULL,Evergreen Realty Pty Ltd,Office,256,St Georges Terrace,PERTH,WA,6000,-31.95205,115.85009,N48968,Energy,Base Building,2018-07-07 0:00:00,2.5,2.5,0,NO,NULL,NULL,1763272,1763272,105.0179271,105.0179271,459,NULL,NULL,NULL,7715726.92,NO,2018-07-07 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2425,NULL,NULL,Evergreen Realty Pty Ltd,Office,256,St Georges Terrace,PERTH,WA,6000,-31.95205,115.85009,N48968,Water,Base Building,2018-07-07 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-07-07 0:00:00,NULL,TBA,TBA,3,3,0,NO,14300.7,14300.7,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2426,James Cook Centre,James Cook Centre,Bernoth Properties James Cook Centre Pty Ltd,Office,588,Ruthven Street,TOOWOOMBA CITY,QLD,4350,-27.5646611,151.9532952,N49973,Energy,Whole Building,2018-11-30 0:00:00,4,4,0,NO,NULL,NULL,598493,598493,176.2865979,176.2865979,682,NULL,NULL,NULL,2316746.16,NO,2018-11-30 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2429,NULL,NULL,545Q PARTNERSHIP,Office,545,Queen Street,BRISBANE CITY,QLD,4000,-27.46281336,153.0315497,N51088,Energy,Base Building,2019-01-14 0:00:00,5,5,16.2,YES,NULL,NULL,508609,606368,70.71773196,84.3102849,331,NULL,NULL,NULL,2382441.82,NO,2019-01-14 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2431,56 Pitt Street SYDNEY NSW 2000,,THE TRUSTEE FOR DEXUS CPA DEVELOPMENT TRUST,Office,56,Pitt Street,SYDNEY,NSW,2000,NULL,NULL,N48900,Energy,Base Building,2018-07-09 0:00:00,5,5,0,NO,NULL,NULL,1543714,1543714,79.45943164,79.45943164,348,NULL,NULL,NULL,6769327.76,NO,2018-07-09 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2431,56 Pitt Street SYDNEY NSW 2000,,THE TRUSTEE FOR DEXUS CPA DEVELOPMENT TRUST,Office,56,Pitt Street,SYDNEY,NSW,2000,NULL,NULL,N48900,Water,Base Building,2018-07-09 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-07-09 0:00:00,NULL,TBA,TBA,4,4,0,NO,11613.7,11613.7,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2437,CSC Building,CSC Building,CB Richard Ellis (C) Pty Ltd,Office,516,Hay Street,SUBIACO,WA,6008,-31.94665023,115.8204309,N48813,Energy,Base Building,2018-07-31 0:00:00,2.5,2.5,0,NO,NULL,NULL,553072,553072,102.801487,102.801487,445,NULL,NULL,NULL,2398868.64,NO,2018-07-31 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2441,,Southern Cross West,Brookfield SX West Tower Landowner Pty Ltd and Brookfield Funds Management Limited,Office,111,Bourke Street,MELBOURNE,VIC,3000,-37.81266178,144.9696466,N51128,Energy,Base Building,2019-02-08 0:00:00,5,5,0,NO,NULL,NULL,2850014,2850014,68.2865433,68.2865433,307,NULL,NULL,NULL,12834833.14,NO,2019-02-08 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2441,,Southern Cross West,Brookfield SX West Tower Landowner Pty Ltd and Brookfield Funds Management Limited,Office,111,Bourke Street,MELBOURNE,VIC,3000,-37.81266178,144.9696466,N51128,Water,Base Building,2019-02-08 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-02-08 0:00:00,NULL,TBA,TBA,4.5,4.5,0,NO,17861.4,17861.4,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2446,NULL,NULL,Juilliard Corporation Pty Ltd,Office,459,Little Collins Street,MELBOURNE,VIC,3000,-37.81655218,144.9595246,N48021,Energy,Base Building,2018-05-04 0:00:00,2.5,2.5,0,NO,NULL,NULL,1194595,1194595,179.8195174,179.8195174,652,NULL,NULL,NULL,4331997.96,NO,2018-05-04 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2456,385 Bourke Street,385 Bourke Street,DEXUS CPA Pty Limited,Office,385,Bourke Street,MELBOURNE,VIC,3000,-37.81485805,144.9631723,N51451,Energy,Base Building,2019-04-10 0:00:00,4,4,0,NO,NULL,NULL,5005755,5005755,105.1982809,105.1982809,410,NULL,NULL,NULL,19551854.92,NO,2019-04-10 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2456,385 Bourke Street,385 Bourke St,FIS Australasia,Office,385,Bourke Street,MELBOURNE,VIC,3000,-37.81485805,144.9631723,N49714,Energy,Tenancy,2019-02-05 0:00:00,4.5,4.5,0,NO,NULL,NULL,179695,179695,105.1462844,105.1462844,282,NULL,NULL,NULL,482763.6,NO,2019-02-05 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2456,385 Bourke Street,EML Tenancy Levels 6 and 7,EML,Office,385,Bourke Street,MELBOURNE,VIC,3000,-37.81485805,144.9631723,N49447,Energy,Tenancy,2018-09-27 0:00:00,5.5,5.5,0,NO,NULL,NULL,223608,223608,92.51086012,92.51086012,248,NULL,NULL,NULL,600739.2,NO,2018-09-27 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2456,385 Bourke Street,385 Bourke Street,DEXUS CPA Pty Limited,Office,385,Bourke Street,MELBOURNE,VIC,3000,-37.81485805,144.9631723,N51451,Water,Base Building,2019-04-10 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-04-10 0:00:00,NULL,TBA,TBA,2.5,2.5,0,NO,35008.3,35008.3,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2464,33 Park Road,33 Park Road,AMP CAPITAL INVESTORS LIMITED,Office,33,Park Road,MILTON,QLD,4064,-27.47106717,153.0042664,N49699,Energy,Base Building,2019-01-29 0:00:00,4,4,0,NO,NULL,NULL,739907,739907,110.4025724,110.4025724,427,NULL,NULL,NULL,2864157.84,NO,2019-01-29 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2464,33 Park Road,33 Park Road,AMP CAPITAL INVESTORS LIMITED,Office,33,Park Road,MILTON,QLD,4064,-27.47106717,153.0042664,N49699,Water,Base Building,2019-01-29 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-01-29 0:00:00,NULL,TBA,TBA,4,4,0,NO,4502.9,4502.9,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2470,197 St Georges Terrace,197 St Georges Terrace,GDI NO. 35 PTY LIMITED,Office,197,St Georges Terrace,PERTH,WA,6000,-31.95429,115.85232,N49994,Energy,Base Building,2018-12-20 0:00:00,5,5,0,NO,NULL,NULL,970654,970654,54.95377369,54.95377369,264,NULL,NULL,NULL,4675254.7,NO,2018-12-20 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2470,197 St Georges Terrace,197 St Georges Terrace,GDI NO. 35 PTY LIMITED,Office,197,St Georges Terrace,PERTH,WA,6000,-31.95429,115.85232,N51296,Indoor Environment,Base Building,2019-01-23 0:00:00,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-01-23 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72.2,91,74.3,0,0,TBA,TBA
2470,197 St Georges Terrace,197 St Georges Terrace,GDI NO. 35 PTY LIMITED,Office,197,St Georges Terrace,PERTH,WA,6000,-31.95429,115.85232,N49994,Water,Base Building,2018-12-20 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-20 0:00:00,NULL,TBA,TBA,4.5,4.5,0,NO,7808.4,7808.4,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2473,216 Northbourne Avenue,216 Northbourne Avenue,UNIVERSITY OF NEW SOUTH WALES,Office,216,Northbourne Avenue,BRADDON,ACT,2612,-35.26270717,149.1321744,N48940,Energy,Base Building,2018-07-11 0:00:00,2,2,0,NO,NULL,NULL,246596,246596,147.9990397,147.9990397,1180,NULL,NULL,NULL,1967253.5,NO,2018-07-11 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2474,299 Adelaide Street,299 Adelaide Street,Pawleena Pty Ltd,Office,299,Adelaide Street,BRISBANE CITY,QLD,4000,-27.46607985,153.0285885,N51563,Energy,Base Building,2019-03-14 0:00:00,4.5,4.5,0,NO,NULL,NULL,746618,746618,93.76678179,93.76678179,401,NULL,NULL,NULL,3193437.4,NO,2019-03-14 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2474,299 Adelaide Street,299 Adelaide Street,Pawleena Pty Ltd,Office,299,Adelaide Street,BRISBANE CITY,QLD,4000,-27.46607985,153.0285885,N51563,Water,Base Building,2019-03-14 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-14 0:00:00,NULL,TBA,TBA,4,4,0,NO,6654,6654,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2482,NULL,NULL,CBRE (V) PTY LIMITED,Office,77,Southbank Boulevard,SOUTHBANK,VIC,3006,-37.82311924,144.9668993,N48725,Energy,Base Building,2018-06-06 0:00:00,3.5,3.5,0,NO,NULL,NULL,2052244,2052244,148.415427,148.415427,406,NULL,NULL,NULL,5615974.88,NO,2018-06-06 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2484,45 Grenfell St,45 Grenfell St,45 Grenfell Str Pty Ltd,Office,45,Grenfell Street,ADELAIDE,SA,5000,-34.9246188,138.6014158,N48794,Energy,Base Building,2018-09-14 0:00:00,4,3.5,6.6,YES,NULL,NULL,722368,765345,66.44052831,70.39338141,469,NULL,NULL,NULL,5105285.8,NO,2018-09-14 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2490,NULL,NULL,JAREMA PROPRIETARY LIMITED,Office,130,Bundall Road,BUNDALL,QLD,4217,-28.00199907,153.4134445,N49846,Energy,Base Building,2018-11-26 0:00:00,0,0,0,NO,NULL,NULL,352475,352475,212.9372319,212.9372319,837,NULL,NULL,NULL,1386083.36,NO,2018-11-26 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2491,NULL,NULL,JAREMA PROPRIETARY LIMITED,Office,140,Bundall Road,BUNDALL,QLD,4217,-28.00150938,153.4136744,N48756,Energy,Whole Building,2018-06-23 0:00:00,2.5,2.5,0,NO,NULL,NULL,512656,512656,240.3337865,240.3337865,937,NULL,NULL,NULL,1999284.12,NO,2018-06-23 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2493,120 Bunda Street,120 Bunda Street,Mineral Resources Lihir Pty Ltd,Office,112-120,Bunda Street,PORTSMITH,QLD,4870,-16.92816543,145.7733459,N49549,Energy,Base Building,2018-11-04 0:00:00,5,5,0,NO,NULL,NULL,432450,432450,105.3240459,105.3240459,407,NULL,NULL,NULL,1674001.8,NO,2018-11-04 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2493,120 Bunda Street,120 Bunda Street,Department of Human Services,Office,112-120,Bunda Street,PORTSMITH,QLD,4870,-16.92816543,145.7733459,N48344,Energy,Tenancy,2018-05-16 0:00:00,5.5,5.5,0,NO,NULL,NULL,43177,43177,30.36357243,30.36357243,117,NULL,NULL,NULL,167137.2,NO,2018-05-16 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2505,,,Meteorite Property Pty Ltd,Office,130,Stirling Street,PERTH,WA,6000,-31.94904669,115.8652552,N48283,Energy,Base Building,2018-05-31 0:00:00,5.5,5.5,0,NO,NULL,NULL,503627,503627,42.9620562,42.9620562,238,NULL,NULL,NULL,2790419.76,NO,2018-05-31 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2505,,,Department of Human Services,Office,130,Stirling Street,PERTH,WA,6000,-31.94904669,115.8652552,N48343,Energy,Tenancy,2018-05-11 0:00:00,5,5,0,NO,NULL,NULL,326082,326082,64.60139472,64.60139472,280,NULL,NULL,NULL,1414333.08,NO,2018-05-11 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2505,,,Meteorite Property Pty Ltd,Office,130,Stirling Street,PERTH,WA,6000,-31.94904669,115.8652552,N48283,Water,Base Building,2018-05-31 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-05-31 0:00:00,NULL,TBA,TBA,4,4,0,NO,6621.3,6621.3,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2506,Riverside Quay Building No.3,Riverside Quay Building No.3,MIRVAC FUNDS LIMITED,Office,6,Riverside Quay,SOUTHBANK,VIC,3006,-37.82063581,144.9637632,N49382,Energy,Base Building,2018-10-24 0:00:00,4.5,4.5,0,NO,NULL,NULL,593212,593212,76.66614971,76.66614971,335,NULL,NULL,NULL,2595356.98,NO,2018-10-24 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2506,Riverside Quay Building No.3,Mirvac Melbourne Office,Mirvac Property Trust,Office,6,Riverside Quay,SOUTHBANK,VIC,3006,-37.82063581,144.9637632,N49379,Energy,Tenancy,2018-09-04 0:00:00,4.5,4.5,0,NO,NULL,NULL,121710,121710,101.764214,101.764214,273,NULL,NULL,NULL,326981.88,NO,2018-09-04 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2510,9 Wentworth Street,9 Wentworth Street,Charter Hall Office Trust,Office,9,Wentworth Street,PARRAMATTA,NSW,2150,-33.81929173,151.0050493,N48297,Energy,Base Building,2018-05-03 0:00:00,5,5,0,NO,NULL,NULL,505133,505133,85.38132585,85.38132585,310,NULL,NULL,NULL,1836846.72,NO,2018-05-03 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2510,9 Wentworth Street,9 Wentworth Street,Charter Hall Office Trust,Office,9,Wentworth Street,PARRAMATTA,NSW,2150,-33.81929173,151.0050493,N48297,Water,Base Building,2018-05-03 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-05-03 0:00:00,NULL,TBA,TBA,4,4,0,NO,4076,4076,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2514,Pymble Corporate Centre,Pymble Corporate Centre,OVERLAND CONSOLIDATED PTY LTD,Office,20,Bridge Street,PYMBLE,NSW,2073,-33.75083434,151.1451161,N48631,Energy,Base Building,2018-06-28 0:00:00,3.5,3.5,0,NO,NULL,NULL,1618327,1618327,132.8981211,132.8981211,483,NULL,NULL,NULL,5884824.96,NO,2018-06-28 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2514,Pymble Corporate Centre,Pymble Corporate Centre,OVERLAND CONSOLIDATED PTY LTD,Office,20,Bridge Street,PYMBLE,NSW,2073,-33.75083434,151.1451161,N48631,Water,Base Building,2018-06-28 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-06-28 0:00:00,NULL,TBA,TBA,2.5,2.5,0,NO,13057.6,13057.6,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2516,165 Walker Street,165 Walker Street,The Trustee for MALKI FAMILY TRUST,Office,165,Walker Street,NORTH SYDNEY,NSW,2060,-33.83731371,151.2095256,N51600,Energy,Base Building,2019-04-11 0:00:00,4.5,4.5,0,NO,NULL,NULL,409737,409737,79.72777864,79.72777864,385,NULL,NULL,NULL,1980698.78,NO,2019-04-11 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
2516,165 Walker Street,165 Walker Street,The Trustee for MALKI FAMILY TRUST,Office,165,Walker Street,NORTH SYDNEY,NSW,2060,-33.83731371,151.2095256,N51600,Water,Base Building,2019-04-11 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-04-11 0:00:00,NULL,TBA,TBA,4,4,0,NO,3143,3143,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
